"name","link"
"Mahindra XUV500 W8 AWD (Diesel) - Rs. 14,99,000","http://carzoom.in/car-specification/mahindra-xuv500-w8-awd/"
"Mahindra XUV500 W10(Diesel) - Rs. 14,99,000","http://carzoom.in/car-specification/mahindra-xuv500-w10diesel/"
"Mahindra XUV500 W10-AWD(Diesel) - Rs. 15,99,000","http://carzoom.in/car-specification/mahindra-xuv500-w10-awddiesel/"
"Mahindra Xylo D2 BS-III (Diesel) - Rs. 8,07,513","http://carzoom.in/car-specification/mahindra-xylo-d2-bs-iii-diesel/"
"Mahindra Xylo D2 BS-IV (Diesel) - Rs. 8,10,297","http://carzoom.in/car-specification/mahindra-xylo-d2-bs-iv-diesel/"
"Mahindra Xylo D4 BS-III (Diesel) - Rs. 8,40,812","http://carzoom.in/car-specification/mahindra-xylo-d4-bs-iii-diesel/"
"Mahindra Xylo D4 BS-IV (Diesel) - Rs. 8,50,368","http://carzoom.in/car-specification/mahindra-xylo-d4-bs-iv-diesel/"
"Mahindra Xylo H4 BS IV (Diesel) - Rs. 8,96,546","http://carzoom.in/car-specification/mahindra-xylo-h4-bs-iv-diesel/"
"Mahindra Xylo H4 ABS BS IV (Diesel) - Rs. 9,21,299","http://carzoom.in/car-specification/mahindra-xylo-h4-abs-bs-iv-diesel/"
"Mahindra Xylo H8 ABS BS IV (Diesel) - Rs. 10,23,377","http://carzoom.in/car-specification/mahindra-xylo-h8-abs-bs-iv-diesel/"
"Mahindra Xylo H8 ABS Airbag BS IV (Diesel) - Rs. 10,62,556","http://carzoom.in/car-specification/mahindra-xylo-h8-abs-airbag-bs-iv-diesel/"
"Mahindra Xylo H9 BS IV (Diesel) - Rs. 11,49,144","http://carzoom.in/car-specification/mahindra-xylo-h9-bs-iv-diesel/"
"Maruti Suzuki New Alto K10 LX (Petrol) - Rs. 3,15,218","http://carzoom.in/car-specification/maruti-suzuki-new-alto-k10-lx-petrol/"
"Maruti Suzuki New Alto K10 LXi (Petrol) - Rs. 3,31,390","http://carzoom.in/car-specification/maruti-suzuki-new-alto-k10-lxi-petrol/"
"Maruti Suzuki New Alto K10 VXi (Petrol) - Rs. 3,48,057","http://carzoom.in/car-specification/maruti-suzuki-new-alto-k10-vxi-petrol/"
"Maruti Suzuki New Alto K10 VXi Opt (Petrol) - Rs. 3,67,706","http://carzoom.in/car-specification/maruti-suzuki-new-alto-k10-vxi-opt-petrol/"
"Maruti Suzuki New Alto K10 VXi AT (Petrol) - Rs. 3,92,091","http://carzoom.in/car-specification/maruti-suzuki-new-alto-k10-vxi-at-petrol/"
"Maruti Suzuki New Alto K10 LXi (CNG) - Rs. 3,93,647","http://carzoom.in/car-specification/maruti-suzuki-new-alto-k10-lxi-cng/"
"Maruti Suzuki Alto 800 Std (Petrol) - Rs. 2,47,936","http://carzoom.in/car-specification/maruti-suzuki-alto-800-std-petrol/"
"Maruti Suzuki Alto 800 Lx (Petrol) - Rs. 2,84,435","http://carzoom.in/car-specification/maruti-suzuki-alto-800-lx-petrol-2/"
"Maruti Suzuki Alto 800 Lx Base (Petrol) - Rs. 2,88,159","http://carzoom.in/car-specification/maruti-suzuki-alto-800-lx-petrol/"
"Maruti Suzuki Alto 800 Lxi (Petrol) - Rs. 2,98,098","http://carzoom.in/car-specification/maruti-suzuki-alto-800-lxi-petrol/"
"Maruti Suzuki Alto 800 Vxi (Petrol) - Rs. 3,20,514","http://carzoom.in/car-specification/maruti-suzuki-alto-800-vxi-petrol/"
"Maruti Suzuki Alto 800 Lxi Airbag (Petrol) - Rs. 3,22,933","http://carzoom.in/car-specification/maruti-suzuki-alto-800-lxi-airbag-petrol/"
"Maruti Suzuki Alto 800 Lx (CNG) - Rs. 3,31,068","http://carzoom.in/car-specification/maruti-suzuki-alto-800-lx-cng/"
"Maruti Suzuki Alto 800 Vxi Airbag (Petrol) - Rs. 3,38,832","http://carzoom.in/car-specification/maruti-suzuki-alto-800-vxi-airbag-petrol/"
"Maruti Suzuki Alto 800 Base (CNG) - Rs. 3,63,932","http://carzoom.in/car-specification/maruti-suzuki-alto-800-base-cng/"
"Maruti Suzuki Alto 800 Lxi (CNG) - Rs. 3,67,656","http://carzoom.in/car-specification/maruti-suzuki-alto-800-lxi-cng/"
"Maruti Suzuki Eeco 5 STR (Petrol) - Rs. 3,11,222","http://carzoom.in/car-specification/maruti-eeco-5-seater/"
"Maruti Suzuki Eeco 5 STR WITH A/C (Petrol) - Rs. 3,41,264","http://carzoom.in/car-specification/maruti-eeco-5-seaterac/"
"Maruti Suzuki Ertiga LXi (Petrol) - Rs. 6,02,995","http://carzoom.in/car-specification/maruti-ertiga-lxi/"
"Maruti Suzuki Ertiga – VXi (Petrol) - Rs. 6,82,012","http://carzoom.in/car-specification/maruti-ertiga-vxi/"
"Maruti Suzuki Ertiga - VXi ABS (Petrol) - Rs. 6,90,012","http://carzoom.in/car-specification/maruti-ertiga-ldi/"
"Maruti Suzuki Ertiga - LDi (Diesel) - Rs. 7,50,135","http://carzoom.in/car-specification/maruti-ertiga-zdio/"
"Maruti Suzuki Ertiga – ZXi (Petrol) - Rs. 7,63,010","http://carzoom.in/car-specification/maruti-ertiga-zxi/"
"Maruti Suzuki Ertiga – VDi (Diesel) - Rs. 8,15,133","http://carzoom.in/car-specification/maruti-ertiga-vdi/"
"Maruti Suzuki Ertiga – ZDi (Diesel) - Rs. 8,81,131","http://carzoom.in/car-specification/maruti-ertiga-zdi/"
"Maruti Suzuki Estilo LX BS-IV (Petrol) - Rs. 3,37,832","http://carzoom.in/car-specification/maruti-estilo-lx/"
"Maruti Suzuki Estilo LXi BS-IV (Petrol) - Rs. 3,68,680","http://carzoom.in/car-specification/maruti-estilo-lxi/"
"Maruti Suzuki Estilo VXi BS-IV (Petrol) - Rs. 4,20,961","http://carzoom.in/car-specification/maruti-estilo-vxi/"
"Maruti Suzuki Grand Vitara 2.4 MT (Petrol) - Rs. 21,39,904","http://carzoom.in/car-specification/maruti-suzuki-grand-vitara-2-4-mt-petrol/"
"Maruti Suzuki Grand Vitara 2.4 AT (Petrol) - Rs. 23,18,923","http://carzoom.in/car-specification/maruti-suzuki-grand-vitara-2-4-at-petrol/"
"Maruti Suzuki Gypsy King ST BS-IV (Petrol) - Rs. 6,00,400","http://carzoom.in/car-specification/maruti-suzuki-gypsy-king-st-bs-iv-petrol/"
"Maruti Suzuki Gypsy King HT BS-IV (Petrol) - Rs. 6,14,814","http://carzoom.in/car-specification/maruti-suzuki-gypsy-king-ht-bs-iv-petrol/"
"Maruti Suzuki Kizashi MT (Petrol) - Rs. 17,20,172","http://carzoom.in/car-specification/maruti-suzuki-kizashi-mt-petrol/"
"Maruti Suzuki Kizashi CVT (Petrol) - Rs. 18,23,985","http://carzoom.in/car-specification/maruti-suzuki-kizashi-cvt-petrol/"
"Maruti Suzuki Swift LXi (Petrol) - Rs. 4,61,883","http://carzoom.in/car-specification/maruti-suzuki-swift-lxi-petrol/"
"Maruti Suzuki Swift LXi Opt (Petrol) - Rs. 4,69,146","http://carzoom.in/car-specification/maruti-suzuki-swift-lxi-opt-petrol/"
"Maruti Suzuki Swift Windsong Limited Edition VXI (Petrol) - Rs. 5,18,973","http://carzoom.in/car-specification/maruti-suzuki-swift-windsong-limited-edition-vxi-petrol/"
"Maruti Suzuki Swift VXi (Petrol) - Rs. 5,30,323","http://carzoom.in/car-specification/maruti-suzuki-swift-vxi-petrol/"
"Maruti Suzuki Swift LDi (Diesel) - Rs. 5,80,087","http://carzoom.in/car-specification/maruti-suzuki-swift-ldi-diesel/"
"Maruti Suzuki Swift Windsong Limited Edition VDI (Diesel) - Rs. 6,14,246","http://carzoom.in/car-specification/maruti-suzuki-swift-windsong-limited-edition-vdi-diesel/"
"Maruti Suzuki Swift ZXi (Petrol) - Rs. 6,15,362","http://carzoom.in/car-specification/maruti-suzuki-swift-zxi-petrol/"
"Maruti Suzuki Swift VDi (Diesel) - Rs. 6,25,596","http://carzoom.in/car-specification/maruti-suzuki-swift-vdi-diesel/"
"Maruti Suzuki Swift ZDi (Diesel) - Rs. 7,24,228","http://carzoom.in/car-specification/maruti-suzuki-swift-zdi-diesel/"
"Maruti Suzuki Omni 5 STR BS-IV (Petrol) - Rs. 2,51,591","http://carzoom.in/car-specification/maruti-suzuki-omni-5-str-bs-iv-petrol/"
"Maruti Suzuki Omni E 8 STR BS-IV (Petrol) - Rs. 2,53,282","http://carzoom.in/car-specification/maruti-suzuki-omni-e-8-str-bs-iv-petrol/"
"Maruti Suzuki Omni LPG BS-III (LPG) - Rs. 2,56,321","http://carzoom.in/car-specification/maruti-suzuki-omni-lpg-bs-iii-lpg/"
"Maruti Suzuki Ritz Lxi BS-IV (Petrol) - Rs. 4,42,275","http://carzoom.in/car-specification/maruti-ritz-p-lxi/"
"Maruti Suzuki Ritz Vxi BS-IV (Petrol) - Rs. 4,77,273","http://carzoom.in/car-specification/maruti-ritz-p-vxi/"
"Maruti Suzuki Ritz Zxi BS-IV (Petrol) - Rs. 5,37,271","http://carzoom.in/car-specification/maruti-ritz-p-zxi/"
"Maruti Suzuki Ritz Ldi BS-IV (Diesel) - Rs. 5,50,271","http://carzoom.in/car-specification/maruti-ritz-d-ldi/"
"Maruti Suzuki Ritz Vdi BS-IV (Diesel) - Rs. 5,82,770","http://carzoom.in/car-specification/maruti-ritz-d-vdi/"
"Maruti Suzuki Ritz Zdi BS-IV (Diesel) - Rs. 6,15,654","http://carzoom.in/car-specification/maruti-ritz-d-zdi/"
"Maruti Suzuki Celerio LXi MT (Petrol) - Rs. 3,92,017","http://carzoom.in/car-specification/maruti-suzuki-celerio-lxi-mt-petrol/"
"Maruti Suzuki Celerio VXi MT (Petrol) - Rs. 4,22,016","http://carzoom.in/car-specification/maruti-suzuki-celerio-vxi-mt-petrol/"
"Maruti Suzuki Celerio LXi AT (Petrol) - Rs. 4,36,703","http://carzoom.in/car-specification/maruti-suzuki-celerio-lxi-at-petrol/"
"Maruti Suzuki Celerio ZXi MT (Petrol) - Rs. 4,52,015","http://carzoom.in/car-specification/maruti-suzuki-celerio-zxi-mt-petrol/"
"Maruti Suzuki Celerio LDi(Diesel) - Rs. 4,65,000","http://carzoom.in/car-specification/maruti-suzuki-celerio-ldidiesel/"
"Maruti Suzuki Celerio VXi AT (Petrol) - Rs. 4,66,703","http://carzoom.in/car-specification/maruti-suzuki-celerio-vxi-at-petrol/"
"Maruti Suzuki Celerio Green VXi (CNG) - Rs. 4,87,314","http://carzoom.in/car-specification/maruti-suzuki-celerio-green-vxi-cng/"
"Maruti Suzuki Celerio VDi(Diesel) - Rs. 4,95,000","http://carzoom.in/car-specification/maruti-suzuki-celerio-vdidiesel/"
"Maruti Suzuki Celerio ZXi – Opt MT (Petrol) - Rs. 4,98,014","http://carzoom.in/car-specification/maruti-suzuki-celerio-zxi-opt-mt-petrol/"
"Maruti Suzuki Celerio ZXI AMT(Petrol) - Rs. 4,99,999","http://carzoom.in/car-specification/maruti-suzuki-celerio-zxi-amtpetrol/"
"Maruti Suzuki Celerio ZDi(Diesel) - Rs. 5,25,000","http://carzoom.in/car-specification/maruti-suzuki-celerio-zdidiesel/"
"Maruti Suzuki Celerio ZDi Opt(Diesel) - Rs. 5,71,000","http://carzoom.in/car-specification/maruti-suzuki-celerio-zdi-optdiesel/"
"Maruti Suzuki Ciaz VXi (Petrol) - Rs. 7,25,458","http://carzoom.in/car-specification/maruti-suzuki-ciaz-vxi-petrol/"
"Maruti Suzuki Ciaz VXi plus (Petrol) - Rs. 7,82,971","http://carzoom.in/car-specification/maruti-suzuki-ciaz-vxi-plus-petrol/"
"Maruti Suzuki Ciaz VDi (Diesel) - Rs. 8,34,008","http://carzoom.in/car-specification/maruti-suzuki-ciaz-vdi-diesel/"
"Maruti Suzuki Ciaz ZXi (Petrol) - Rs. 8,54,303","http://carzoom.in/car-specification/maruti-suzuki-ciaz-zxi-petrol/"
"Maruti Suzuki Ciaz ZXi Opt (Petrol) - Rs. 8,90,487","http://carzoom.in/car-specification/maruti-suzuki-ciaz-zxi-opt-petrol/"
"Maruti Suzuki Ciaz VDi plus (Diesel) - Rs. 8,94,622","http://carzoom.in/car-specification/maruti-suzuki-ciaz-vdi-plus-diesel/"
"Maruti Suzuki Ciaz VXi plus AT (Petrol) - Rs. 8,96,690","http://carzoom.in/car-specification/maruti-suzuki-ciaz-vxi-plus-at-petrol/"
"Maruti Suzuki Ciaz ZXI Plus (Petrol) - Rs. 9,12,197","http://carzoom.in/car-specification/maruti-suzuki-ciaz-zxi-plus-petrol/"
"Maruti Suzuki Ciaz ZXi AT (Petrol) - Rs. 9,68,022","http://carzoom.in/car-specification/maruti-suzuki-ciaz-zxi-at-petrol/"
"Maruti Suzuki Ciaz ZDi (Diesel) - Rs. 9,79,394","http://carzoom.in/car-specification/maruti-suzuki-ciaz-zdi-diesel/"
"Maruti Suzuki Ciaz ZDi Plus (Diesel) - Rs. 10,41,422","http://carzoom.in/car-specification/maruti-suzuki-ciaz-zdi-plus-diesel/"
"Maruti Suzuki Swift DZire LXI (Petrol) - Rs. 5,07,883","http://carzoom.in/car-specification/maruti-suzuki-swift-dzire-lxi-petrol/"
"Maruti Suzuki Swift Dzire LXI Opt (Petrol) - Rs. 5,20,000","http://carzoom.in/car-specification/maruti-suzuki-swift-dzire-lxi-opt-petrol/"
"Maruti Suzuki Swift DZire VXi (Petrol) - Rs. 5,85,000","http://carzoom.in/car-specification/maruti-suzuki-swift-dzire-vxi-petrol/"
"Maruti Suzuki Swift DZire LDI (Diesel) - Rs. 5,99,523","http://carzoom.in/car-specification/maruti-suzuki-swift-dzire-ldi-diesel/"
"Maruti Swift Dzire VXI AT (Petrol) - Rs. 6,60,983","http://carzoom.in/car-specification/maruti-swift-dzire-vxi-at-petrol/"
"Maruti Suzuki Swift DZire ZXI (Petrol) - Rs. 6,80,000","http://carzoom.in/car-specification/maruti-suzuki-swift-dzire-zxi-petrol/"
"Maruti Suzuki Swift DZire VDi (Diesel) - Rs. 6,85,097","http://carzoom.in/car-specification/maruti-suzuki-swift-dzire-vdi-diesel/"
"Maruti Swift Dzire ZDI (Diesel) - Rs. 7,81,000","http://carzoom.in/car-specification/maruti-swift-dzire-zdi-diesel/"
"Maruti Suzuki SX4 Vxi (Petrol) - Rs. 7,15,138","http://carzoom.in/car-specification/maruti-sx4-vsivdi/"
"Maruti Suzuki SX4 VXi (CNG) - Rs. 7,74,162","http://carzoom.in/car-specification/maruti-sx4-cng-zxizdi/"
"Maruti Suzuki SX4 ZXi (Petrol) - Rs. 7,97,733","http://carzoom.in/car-specification/maruti-sx4-p-zxizdi/"
"Maruti Suzuki SX4 VDi (Diesel) - Rs. 8,06,480","http://carzoom.in/car-specification/maruti-sx4-d-vsivdi/"
"Maruti Suzuki SX4 ZXi (Opt) (Petrol) - Rs. 8,54,420","http://carzoom.in/car-specification/maruti-sx4-cng-vsivdi/"
"Maruti Suzuki SX4 ZDi (Diesel) - Rs. 8,97,607","http://carzoom.in/car-specification/maruti-sx4-d-zxizdi/"
"Maruti Wagon R LX (Petrol) - Rs. 3,62,917","http://carzoom.in/car-specification/maruti-wagon-r-lx-petrol/"
"Maruti Wagon R LXI (Petrol) - Rs. 3,95,024","http://carzoom.in/car-specification/maruti-wagon-r-lxi-petrol/"
"Maruti Wagon R VXI (Petrol) - Rs. 4,20,394","http://carzoom.in/car-specification/maruti-wagon-r-vxi-petrol/"
"Maruti Wagon R LXI (CNG) - Rs. 4,49,002","http://carzoom.in/car-specification/maruti-wagon-r-lxi-cng/"
"Maruti Wagon R VXI with ABS (Petrol) - Rs. 4,51,708","http://carzoom.in/car-specification/maruti-wagon-r-vxi-with-abs-petrol/"
"Maruti Suzuki WagonR Stingray LXI (Petrol) - Rs. 4,17,033","http://carzoom.in/car-specification/maruti-suzuki-wagonr-stingray-lxi/"
"Maruti Suzuki WagonR Stingray VXI (Petrol) - Rs. 4,45,032","http://carzoom.in/car-specification/maruti-suzuki-wagonr-stingray-vxi/"
"Maruti Suzuki WagonR Stingray VXI Optional (Petrol) - Rs. 4,74,031","http://carzoom.in/car-specification/maruti-suzuki-wagonr-stingray-vxi-optional/"
"Mercedes-Benz C-Class C 220 CDI Style (Diesel) - Rs. 39,90,000","http://carzoom.in/car-specification/mercedes-benz-c-class-c-220-cdi-style-diesel/"
"Mercedes-Benz C Class C200 (Petrol) - Rs. 40,90,000","http://carzoom.in/car-specification/mercedes-benz-c-class-c200-petrol/"
"Mercedes-Benz A-Class A180 CDI (Diesel) - Rs. 23,29,000","http://carzoom.in/car-specification/mercedes-benz-a-class-a180-cdi-diesel/"
"Mercedes-Benz A-Class A180 Sport (Petrol) - Rs. 24,09,000","http://carzoom.in/car-specification/mercedes-benz-a-class-a180-sport-petrol/"
"Mercedes-Benz CLA 45 AMG (Petrol) - Rs. 68,50,000","http://carzoom.in/car-specification/mercedes-benz-cla-45-amg-petrol/"
"Mercedes-Benz B-Class B180 Sport (Petrol) - Rs. 27,95,000","http://carzoom.in/car-specification/mercedes-benz-b-class-b180-sport-petrol/"
"Mercedes-Benz B-Class B200 CDI Sport (Diesel) - Rs. 28,95,000","http://carzoom.in/car-specification/mercedes-benz-b-class-b200-cdi-sport-diesel/"
"Mercedes-Benz CLA 200 CDI Style (Diesel) - Rs. 31,50,000","http://carzoom.in/car-specification/mercedes-benz-cla-200-cdi-style-diesel/"
"Mercedes-Benz CLA 200 Sport (Petrol) - Rs. 35,00,000","http://carzoom.in/car-specification/mercedes-benz-cla-200-sport-petrol/"
"Mercedes-Benz CLA 200 CDI Sport (Diesel) - Rs. 35,90,000","http://carzoom.in/car-specification/mercedes-benz-cla-200-cdi-sport-diesel/"
"Mercedes-Benz CLS-Class 250 CDI - Rs. 76,50,000","http://carzoom.in/car-specification/mercedes-benz-cls-class-250-cdi/"
"Mercedes-Benz E-Class E 200 CGI (Petrol) - Rs. 48,50,000","http://carzoom.in/car-specification/mercedes-benz-e-class-2013-e-200-petrol/"
"Mercedes-Benz E-Class 2016 E 250 CDI Avantgrade (Diesel) - Rs. 50,70,000","http://carzoom.in/car-specification/mercedes-benz-e-class-2013-e-250-cdi-avantgrade-diesel/"
"Mercedes-Benz E-Class E 350 CDI (Diesel) - Rs. 59,90,000","http://carzoom.in/car-specification/mercedes-benz-e-class-e-350-cdi-diesel/"
"Mercedes-Benz E400 Cabriolet (Petrol) - Rs. 78,50,000","http://carzoom.in/car-specification/mercedes-benz-e400-cabriolet-petrol/"
"Mercedes-Benz E-Class E63 AMG (Petrol) - Rs. 1,29,00,000","http://carzoom.in/car-specification/mercedes-benz-e-class-e63-amg-petrol/"
"Mercedes-Benz G-Class G 63 AMG (Petrol) - Rs. 1,39,77,500","http://carzoom.in/car-specification/mercedes-benz-g-class-g-63-amg-petrol/"
"Mercedes-Benz GL 350 CDI (Diesel) - Rs. 77,58,000","http://carzoom.in/car-specification/mercedes-benz-gl-350-cdi-diesel/"
"Mercedes-Benz GL 63 AMG (Petrol) - Rs. 1,60,00,000","http://carzoom.in/car-specification/mercedes-benz-gl-63-amg-petrol/"
"Mercedes-Benz GLA 200 CDI Style (Diesel) - Rs. 32,75,000","http://carzoom.in/car-specification/mercedes-benz-gla-200-cdi-style-diesel/"
"Mercedes-Benz GLA 200 Sport (Petrol) - Rs. 36,00,000","http://carzoom.in/car-specification/mercedes-benz-gla-200-sport-petrol/"
"Mercedes-Benz GLA 200 CDI Sport (Diesel) - Rs. 36,90,000","http://carzoom.in/car-specification/mercedes-benz-gla-200-cdi-sport-diesel/"
"Mercedes-Benz GLA 45 AMG 4MATIC (Petrol) - Rs. 69,60,000","http://carzoom.in/car-specification/mercedes-benz-gla-45-amg-4matic-petrol/"
"Mercedes-Benz M-Class ML 250 CDI BlueEfficiency (Diesel) - Rs. 54,90,000","http://carzoom.in/car-specification/mercedes-benz-m-class-ml-250-cdi-blueefficiency-diesel/"
"Mercedes-Benz M-Class ML 350 CDI BlueEfficiency (Diesel) - Rs. 65,55,000","http://carzoom.in/car-specification/mercedes-benz-m-class-ml-350-cdi-blueefficiency-diesel/"
"Mercedes-Benz R-Class R350 4MATIC (Petrol) - Rs. 71,68,000","http://carzoom.in/car-specification/mercedes-benz-r-class-r350-4matic-petrol/"
"Mercedes Benz S Class S 350 CDI (Diesel) - Rs. 1,07,00,000","http://carzoom.in/car-specification/mercedes-benz-s-class-s-350-cdi-diesel/"
"Mercedes Benz S Class S 500 L (Petrol) - Rs. 1,57,00,000","http://carzoom.in/car-specification/mercedes-benz-s-class-s-500-l/"
"Mercedes-Benz SL 350 (Petrol) - Rs. 98,50,000","http://carzoom.in/car-specification/mercedes-benz-sl-350-petrol/"
"Mercedes-Benz SLK-Class SLK 350 Blue Efficiency (Petrol) - Rs. 83,78,000","http://carzoom.in/car-specification/mercedes-benz-slk-class-slk-350-blue-efficiency-petrol/"
"Mercedes-Benz SLK-Class SLK 55 AMG (Petrol) - Rs. 1,26,00,000","http://carzoom.in/car-specification/mercedes-benz-slk-class-slk-55-amg-petrol/"
"Mercedes-Benz SLS AMG Coupe (Petrol) - Rs. 2,52,00,000","http://carzoom.in/car-specification/mercedes-benz-sls-amg-coupe-petrol/"
"Mini Cooper D 3 Door (Diesel) - Rs. 31,85,000","http://carzoom.in/car-specification/mini-cooper-d-3-door-diesel/"
"Mini Cooper 1.6 (Petrol) - Rs. 33,20,000","http://carzoom.in/car-specification/mini-cooper-1-6-petrol/"
"Mini Cooper D 5 Door (Diesel) - Rs. 35,20,000","http://carzoom.in/car-specification/mini-cooper-d-5-door-diesel/"
"Mini Cooper Convertible 1.6 (Petrol) - Rs. 33,20,000","http://carzoom.in/car-specification/mini-cooper-convertible-1-6-petrol/"
"Mini Cooper Countryman One (Petrol) - Rs. 23,70,000","http://carzoom.in/car-specification/mini-cooper-countryman-one-petrol/"
"Mini Cooper Countryman Cooper D (Diesel) - Rs. 25,90,000","http://carzoom.in/car-specification/mini-cooper-countryman-cooper-d-diesel/"
"Mini Cooper Countryman Cooper D High (Diesel) - Rs. 29,40,000","http://carzoom.in/car-specification/mini-cooper-countryman-cooper-d-high-diesel/"
"Mini Cooper Countryman Cooper S (Petrol) - Rs. 36,50,000","http://carzoom.in/car-specification/mini-cooper-countryman-cooper-s-petrol/"
"Mini Cooper S 1.6 (Petrol) - Rs. 34,20,000","http://carzoom.in/car-specification/mini-cooper-s-1-6-petrol/"
"Mini Cooper S 1.6 High (Petrol) - Rs. 37,50,000","http://carzoom.in/car-specification/mini-cooper-s-1-6-high-petrol/"
"Mitsubishi Pajero Sport 2.5 MT - Rs. 23,50,000","http://carzoom.in/car-specification/mitsubishi-pajero-sport-2-5-mt/"
"Mitsubishi Pajero Sport 2.5 AT - Rs. 23,55,000","http://carzoom.in/car-specification/mitsubishi-pajero-sport-2-5-at/"
"Nissan Evalia XE (Diesel) - Rs. 8,49,999","http://carzoom.in/car-specification/nissan-evalia-xe-diesel/"
"Nissan Evalia XE Plus (Diesel) - Rs. 8,99,999","http://carzoom.in/car-specification/nissan-evalia-xe-plus-diesel/"
"Nissan Evalia XL (Diesel) - Rs. 9,77,787","http://carzoom.in/car-specification/nissan-evalia-xl-diesel/"
"Nissan Evalia XL Opt (Diesel) - Rs. 10,02,211","http://carzoom.in/car-specification/nissan-evalia-xl-opt-diesel/"
"Nissan Evalia XV (Diesel) - Rs. 10,43,437","http://carzoom.in/car-specification/nissan-evalia-xv-diesel/"
"Nissan Evalia XV Opt (Diesel) - Rs. 10,67,859","http://carzoom.in/car-specification/nissan-evalia-xv-o-diesel/"
"Nissan Micra Active XL (Petrol) - Rs. 4,12,819","http://carzoom.in/car-specification/nissan-micra-active-xl-petrol/"
"Nissan Micra Active XV (Petrol) - Rs. 4,42,037","http://carzoom.in/car-specification/nissan-micra-active-xv-petrol/"
"Nissan Micra Active XV S (Petrol) - Rs. 4,71,886","http://carzoom.in/car-specification/nissan-micra-active-xv-safety-pack-petrol/"
"Nissan Micra XL (Petrol) - Rs. 4,82,312","http://carzoom.in/car-specification/nissan-micra-xl/"
"Nissan Micra XL Opt (Petrol) - Rs. 5,44,469","http://carzoom.in/car-specification/nissan-micra-xl-o/"
"Nissan Micra XE (Diesel) - Rs. 5,45,432","http://carzoom.in/car-specification/nissan-micra-active-xe-petrol/"
"Nissan Micra 1.5 XL (Diesel) - Rs. 5,78,682","http://carzoom.in/car-specification/nissan-micra-xl-diesel/"
"Nissan Micra 1.5 XL Opt (Diesel) - Rs. 6,41,800","http://carzoom.in/car-specification/nissan-micra-xl-o-diesel/"
"Nissan Micra 1.2 XV CVT (Petrol) - Rs. 6,41,800","http://carzoom.in/car-specification/nissan-micra-petrol-xv-cvt/"
"Nissan Micra 1.5 XV (Diesel) - Rs. 6,80,730","http://carzoom.in/car-specification/nissan-micra-diesel-xv/"
"Nissan Micra 1.5 XV Premium (Diesel) - Rs. 7,03,763","http://carzoom.in/car-specification/nissan-micra-diesel-xv-premium/"
"Nissan Qashqai - Expected Specification - Rs. 21,90,000","http://carzoom.in/car-specification/nissan-qashqai-expected-specification-2/"
"Nissan New Sunny XE (Petrol) - Rs. 6,99,000","http://carzoom.in/car-specification/nissan-new-sunny-xe-petrol/"
"Nissan New Sunny XL (Petrol) - Rs. 7,61,000","http://carzoom.in/car-specification/nissan-new-sunny-xl-petrol/"
"Nissan New Sunny XE (Diesel) - Rs. 7,99,000","http://carzoom.in/car-specification/nissan-new-sunny-xe-diesel/"
"Nissan New Sunny XL (Diesel) - Rs. 8,60,000","http://carzoom.in/car-specification/nissan-new-sunny-xl-diesel/"
"Nissan New Sunny XL CVT (Petrol) - Rs. 8,91,000","http://carzoom.in/car-specification/nissan-new-sunny-xl-cvt-petrol/"
"Nissan New Sunny XV (Diesel) - Rs. 9,33,036","http://carzoom.in/car-specification/nissan-new-sunny-xv-diesel/"
"Nissan New Sunny XV Premium Safety (Diesel) - Rs. 9,60,536","http://carzoom.in/car-specification/nissan-new-sunny-xv-premium-safety-diesel/"
"Nissan New Sunny XV Premium Leather (Diesel) - Rs. 9,80,128","http://carzoom.in/car-specification/nissan-new-sunny-xv-premium-leather-diesel/"
"Nissan Teana 250 XL (Petrol) - Rs. 21,14,086","http://carzoom.in/car-specification/nissan-teana-250-xl-petrol/"
"Nissan Teana 250 XV (Petrol) - Rs. 24,89,213","http://carzoom.in/car-specification/nissan-teana-250-xv-petrol/"
"Nissan Terrano XE (Diesel) - Rs. 9,62,875","http://carzoom.in/car-specification/nissan-terrano-xe-diesel/"
"Nissan Terrano 1.6 XL (Petrol) - Rs. 9,68,180","http://carzoom.in/car-specification/nissan-terrano-petrol/"
"Nissan Terrano XL (Diesel) - Rs. 10,66,290","http://carzoom.in/car-specification/nissan-terrano-xl-diesel/"
"Nissan Terrano XL Plus (Diesel) - Rs. 11,02,630","http://carzoom.in/car-specification/nissan-terrano-xl-plus-diesel/"
"Nissan Terrano XL THP 110 PS (Diesel) - Rs. 11,26,573","http://carzoom.in/car-specification/nissan-terrano-xl-thp-110-ps-diesel/"
"Nissan Terrano XV (Diesel) - Rs. 12,19,845","http://carzoom.in/car-specification/nissan-terrano-xv-diesel/"
"Nissan Terrano XV Premium (Diesel) - Rs. 12,49,925","http://carzoom.in/car-specification/nissan-terrano-xv-premium-diesel/"
"Nissan Terrano Anniversary Edition XV THP (Diesel) - Rs. 12,83,645","http://carzoom.in/car-specification/nissan-terrano-anniversary-edition-xv-thp-diesel/"
"Nissan Terrano Anniversary Edition XV THP Premium (Diesel) - Rs. 13,13,725","http://carzoom.in/car-specification/nissan-terrano-anniversary-edition-xv-thp-premium-diesel/"
"Porsche 911 Targa 4 (Petrol) - Rs. 1,59,00,000","http://carzoom.in/car-specification/porsche-911-targa-4-petrol/"
